MLBAMID,Age,ERA,RS_per_9,K_per_9,BB_per_9,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,GB_to_FB,HR_to_FB,IFH_pct,FIP,SIERA,Stuff_plus,Location_plus,Pitching_plus
677161,27,3.95120977,1.317069923,7.243884579,2.634139847,9.219489464,1.317069923,0.254545455,1.317069923,0.285714286,0.7895,0.454545454,0.136363636,0.409090909,1.111111111,0.111111111,0.05,4.28315863,3.952631716,95.72747748,96.46441441,93.85720721
621051,27,3.115384615,3.634615385,8.826923077,3.461538462,6.230769231,1.211538462,0.191489362,1.076923077,0.223076923,0.7927,0.229629629,0.185185185,0.585185185,0.392405063,0.088607594,0.032258064,4.227814425,4.050720895,119.8664344,99.59790941,107.5278746
660813,23,2.958902177,3.883559107,7.767118214,1.849313861,6.657529898,0.554794158,0.202247191,0.945204862,0.248120301,0.692,0.632352941,0.139705882,0.227941176,2.774193548,0.096774193,0.058139534,2.989142219,2.747731867,121.5816233,108.7462481,111.8701378
662253,23,2.492307692,3.184615385,13.29230769,2.076923077,5.953846154,0.692307692,0.187772926,0.892307692,0.296875,0.7636,0.526315789,0.142857142,0.330827067,1.59090909,0.113636363,0.071428571,2.035506733,1.74453794,131.5838394,102.5559256,110.3823702
669711,27,5.558840057,11.91180012,8.73532009,3.970600041,4.764720049,0.794120008,0.146341463,0.970591121,0.172413793,0.5172,0.4,0.166666666,0.433333333,0.923076923,0.076923076,0.25,4.171256487,3.935332477,113.572043,89.96182796,99.22150538
665621,24,2.571428571,1.285714286,10.92857143,1.928571429,4.5,1.285714286,0.145833333,0.714285714,0.172413793,0.8333,0.354838709,0.161290322,0.483870967,0.733333333,0.133333333,0.181818181,3.183858381,2.33230342,95.16219512,98.9199187,100.1650407
680704,25,2.25,4.909090909,8.386363636,4.909090909,5.522727273,0.409090909,0.176470588,1.159090909,0.227272727,0.8008,0.558558558,0.135135135,0.306306306,1.823529411,0.058823529,0.080645161,3.680611628,4.137033989,102.1300945,96.03576248,102.6534413
676710,26,5.625,2.25,12.375,5.0625,9.5625,1.125,0.257575758,1.625,0.357142857,0.6466,0.272727272,0.181818181,0.545454545,0.5,0.083333333,0.083333333,3.67492981,3.576009902,111.3464744,101.7865385,108.9025641
670955,24,5.823529412,5.294117647,6.882352941,3.705882353,7.411764706,1.058823529,0.215384615,1.235294118,0.24,0.5208,0.423076923,0.153846153,0.423076923,1,0.09090909,0.136363636,4.524194515,4.436262426,100.0804124,94.3395189,96.9233677
676637,27,3.068174769,3.681809723,7.363619446,1.840904861,7.363619446,0,0.222222222,1.022724923,0.285714286,0.6667,0.414634146,0.195121951,0.390243902,1.0625,0,0.058823529,2.089704887,3.517242937,75.2657277,107.3220657,101.6042254
642585,27,2.192892212,3.015226792,12.06090717,3.152282555,5.208119004,0.959390343,0.165938865,0.928933506,0.231343284,0.8429,0.428571428,0.178571428,0.392857142,1.09090909,0.127272727,0.033333333,2.914460374,2.489609418,144.5423116,96.31376884,110.7505528
655889,25,3.292674808,1.317069923,5.268279693,5.926814655,6.585349617,0.658534962,0.208333333,1.390240475,0.230769231,0.7386,0.525,0.25,0.225,2.333333333,0.111111111,0,4.868523041,5.426837264,111.5487923,92.40096618,92.42801932
660825,26,2.755107725,2.755107725,6.061236994,2.20408618,6.612258539,2.20408618,0.203389831,0.979593858,0.181818182,1,0.416666666,0.145833333,0.4375,0.952380952,0.19047619,0,6.051211383,4.15743736,93.71567797,99.63262712,97.45762712
661383,25,3.705882353,2.382352941,8.735294118,4.764705882,8.470588235,1.323529412,0.248062016,1.470588235,0.296703297,0.75,0.494736842,0.242105263,0.263157894,1.88,0.2,0.042553191,4.759488633,4.030484864,92.8619469,96.82690265,97.43486726
661395,24,1.862067986,3.990145684,11.8374322,2.128077698,6.650242806,0.798029137,0.203252033,0.975368945,0.291390728,0.8929,0.61038961,0.168831168,0.22077922,2.764705882,0.176470588,0.085106382,2.521297116,1.961190496,125.900189,100.5424386,105.2236295
661403,24,1.362384654,1.610090954,9.536692575,1.238531503,5.325685464,0.371559451,0.165384615,0.729357441,0.222222222,0.7229,0.638888888,0.161111111,0.2,3.194444444,0.083333333,0.060869565,1.983989995,1.945267626,156.5619565,104.946413,117.993587
661527,27,2.094825864,2.793101152,8.844820315,3.258618011,6.051719163,0.698275288,0.185714286,1.034481908,0.232323232,0.8424,0.415841584,0.168316831,0.415841584,1,0.071428571,0.095238095,3.319326191,3.560187161,105.3641892,101.6059122,101.9322635
664294,26,4.973684211,3.078947368,9,3.078947368,7.105263158,2.131578947,0.214285714,1.131578947,0.225806452,0.7267,0.323529411,0.186274509,0.490196078,0.66,0.18,0.03030303,5.533482441,3.635936558,95.02495812,97.72512563,95.09899497
664337,24,10.62296842,4.868860528,7.081978949,5.754107896,11.95083948,1.327871053,0.313953488,1.967216375,0.358208955,0.4233,0.428571428,0.228571428,0.342857142,1.25,0.125,0.066666666,5.669811097,5.067094845,90.25672372,92.03496333,89.46870416
664747,25,1.837695418,2.827223719,11.73297843,4.664919137,3.958113207,0.70680593,0.129032258,0.958114705,0.178294574,0.8136,0.303030303,0.151515151,0.545454545,0.555555555,0.069444444,0.15,3.316618189,3.288839392,112.5550881,96.10136986,103.6232877
666204,28,3.407770146,2.359225485,8.912629611,4.718450971,6.029131796,0.52427233,0.181102362,1.194175863,0.230769231,0.6545,0.40860215,0.150537634,0.440860215,0.926829268,0.048780487,0.131578947,3.461944696,4.139618062,105.2703154,92.64378479,100.8988868
641401,27,3.272727273,4.295454545,10.22727273,2.25,9,1.227272727,0.25,1.25,0.316666667,0.8403,0.311475409,0.245901639,0.44262295,0.703703703,0.111111111,0.105263157,3.430611628,3.058381042,104.9395775,105.4516901,104.0790141
656234,26,4.909087635,4.909087635,7.930064641,4.342654447,8.49649783,1.32167744,0.244565217,1.426572475,0.281481481,0.6913,0.557142857,0.2,0.242857142,2.294117647,0.205882352,0.064102564,4.958582425,3.970010953,85.54245283,96.28989218,91.06792453
656578,26,1.862068353,0.931034177,8.379307589,3.724136706,8.379307589,0,0.236842105,1.344827144,0.310344828,0.7692,0.5,0.142857142,0.357142857,1.4,0,0.214285714,2.491740359,3.865091522,88.44038462,99.40897436,96.30128205
657265,27,2.828571429,4.885714286,10.28571429,3.857142857,7.2,0.514285714,0.212121212,1.228571429,0.288888889,0.7524,0.311111111,0.266666666,0.422222222,0.736842105,0.052631578,0.071428571,2.941001238,3.468992164,99.00066116,103.1203306,104.8071074
660787,24,4.909084464,2.454542232,9.116871148,3.857137793,7.714275587,1.051946671,0.22,1.285712598,0.267605634,0.5369,0.527777777,0.125,0.347222222,1.52,0.12,0.078947368,4.008532529,3.666285994,99.60579065,97.06815145,97.57772829
663436,25,3.315789474,6.631578947,6.631578947,1.894736842,7.105263158,1.421052632,0.211267606,1,0.222222222,0.8228,0.4,0.181818181,0.418181818,0.956521739,0.130434782,0.09090909,4.480850862,3.870232888,90.52392857,101.5239286,101.0464286
663485,24,3.436369952,0.981819986,7.854559891,2.945459959,8.345469884,0.490909993,0.23943662,1.25454776,0.296296296,0.7317,0.418181818,0.163636363,0.418181818,1,0.04347826,0.04347826,3.548794248,3.909432009,78.67173913,97.90776398,94.76521739
663546,25,5.76,2.52,10.08,2.88,11.88,1.08,0.311320755,1.64,0.4,0.6085,0.589743589,0.243589743,0.166666666,3.538461538,0.23076923,0.108695652,3.51242981,2.722767715,97.60932203,99.09025424,98.79385593
663753,25,3.6,3.6,8.1,1.8,6.3,0.9,0.194444444,0.9,0.230769231,0.7292,0.333333333,0.259259259,0.407407407,0.818181818,0.09090909,0,3.81242981,3.396459509,83.14867257,97.13628319,95.80530973
663804,25,9.765936442,3.446801097,9.765936442,6.319135345,15.51060494,2.297867398,0.38028169,2.425526698,0.46,0.6481,0.5,0.203703703,0.296296296,1.6875,0.25,0.148148148,6.367741957,4.423924209,102.1780255,92.18980892,94.90063694
664776,27,2.700006824,3.375008529,14.17503582,5.400013647,6.750017059,0.675001706,0.204081633,1.350003412,0.333333333,0.8602,0.464285714,0.142857142,0.392857142,1.181818181,0.09090909,0,3.187429999,2.994311682,105.2280899,93.54868914,100.8524345
665625,25,6.750013122,1.557695336,6.230781344,2.596158893,11.94233091,2.076927115,0.319444444,1.615387756,0.339285714,0.5357,0.508474576,0.169491525,0.322033898,1.578947368,0.210526315,0.133333333,5.593203863,4.076240967,94.97915309,97.73355049,99.07003257
665645,23,10.21618557,2.189182623,8.02700295,5.108092786,10.94591311,2.189182623,0.3,1.783778433,0.333333333,0.4494,0.435897435,0.205128205,0.358974358,1.214285714,0.214285714,0.117647058,6.193501649,4.557583652,100.6611359,96.90031181,99.06491109
665896,26,7.363636364,4.090909091,12.27272727,14.72727273,6.545454545,1.636363636,0.2,2.363636364,0.260869565,0.7328,0.16,0.36,0.48,0.333333333,0.166666666,0,7.657884355,7.341482949,105.8041199,83.6423221,83.26254682
666168,24,2.918914931,2.554050565,5.472965496,3.283779298,6.932422962,0.729728733,0.208791209,1.135133584,0.22972973,0.8015,0.533333333,0.146666666,0.32,1.666666666,0.083333333,0,4.166482424,4.429869858,110.2100543,97.65353261,99.10271739
666721,23,4.050010235,4.725011941,10.80002729,4.050010235,5.400013647,2.025005118,0.166666667,1.050002654,0.172413793,0.8163,0.59375,0.09375,0.3125,1.9,0.3,0,4.987434548,3.081094981,91.37292109,101.8857127,94.40556571
666808,24,2.527092266,2.793101979,10.64038849,3.990145684,7.182262231,0.532019425,0.213438735,1.241378657,0.295857988,0.7371,0.563953488,0.215116279,0.220930232,2.552631578,0.105263157,0.103092783,2.979424953,3.071065811,113.810531,96.72672566,101.5669027
666818,24,10.58823529,9.529411765,7.411764706,9,12.17647059,0.529411765,0.319444444,2.352941176,0.385964912,0.5303,0.396551724,0.224137931,0.379310344,1.045454545,0.045454545,0.086956521,5.406547457,6.133289099,106.0394366,90.50591549,94.19352113
669395,25,2.779411765,3.441176471,9.397058824,4.897058824,6.220588235,0.661764706,0.191056911,1.235294118,0.247058824,0.7711,0.413793103,0.201149425,0.385057471,1.074626865,0.074626865,0.138888888,3.877135692,4.041836968,116.2222591,95.0154485,100.4311462
669618,26,3.857142857,1.8,7.2,3.342857143,6.942857143,1.285714286,0.209302326,1.142857143,0.229166667,0.7027,0.37,0.18,0.45,0.822222222,0.111111111,0.027027027,4.826715524,4.243121126,118.7733333,97.72846847,104.7809009
669804,25,2.131573277,1.421048851,4.973670979,2.842097702,6.394719831,1.421048851,0.1875,1.026313059,0.179487179,0.9836,0.365853658,0.097560975,0.536585365,0.681818181,0.09090909,0,5.480844562,5.049865561,87.8484375,99.378125,99.0375
670059,26,3.811755639,7.305864975,7.623511279,4.447048246,6.352926066,0,0.2,1.199997146,0.263157895,0.6316,0.453333333,0.173333333,0.373333333,1.214285714,0,0,3.324194012,4.374669622,105.8604895,87.41283339,91.65848038
670810,25,3.115390672,4.153854229,5.192317786,1.557695336,10.38463557,0.519231779,0.289855072,1.326925657,0.327586207,0.7203,0.372881355,0.305084745,0.322033898,1.157894736,0.052631578,0.045454545,3.573969168,4.291453266,91.76259542,98.85916031,99.90954198
670912,24,2.655742106,7.967226318,9.295097371,1.770494737,7.967226318,1.327871053,0.230769231,1.081969006,0.277777778,0.8989,0.421052631,0.140350877,0.438596491,0.96,0.12,0.125,3.555053494,2.984225524,94.14467456,101.8443787,100.0710059
672578,25,5.468361428,2.392408125,6.493679195,3.759498482,9.569632499,1.025317768,0.264150943,1.481014553,0.297619048,0.6322,0.32183908,0.229885057,0.448275862,0.717948717,0.076923076,0.071428571,4.403570702,4.753629874,124.7384279,100.2515284,105.3045852
676092,26,6.553404126,5.766995631,5.766995631,3.932042476,10.4854466,0.786408495,0.298507463,1.601943231,0.339449541,0.6061,0.513513513,0.243243243,0.243243243,2.111111111,0.111111111,0.035087719,4.452236875,4.488441769,89.36729776,95.22512909,94.69208262
676641,28,3.626859683,2.820890865,7.656703776,3.626859683,9.671625822,1.208953228,0.269662921,1.477609501,0.313432836,0.6711,0.471428571,0.185714285,0.342857142,1.375,0.125,0.09090909,4.500487219,4.078214128,88.63912005,98.98313622,96.37324383
676760,26,2.045454545,4.090909091,11.45454545,4.909090909,4.5,0.409090909,0.145695364,1.045454545,0.215053763,0.813,0.414893617,0.127659574,0.457446808,0.906976744,0.046511627,0.051282051,3.2033389,3.421386032,121.7596561,87.60582011,97.48095238
678692,22,2.31427903,3.857131717,6.94283709,2.31427903,6.171410747,0.771426343,0.177777778,0.94285442,0.2,0.7759,0.527777777,0.083333333,0.388888888,1.357142857,0.071428571,0.157894736,3.969570191,3.827403809,91.29060773,91.61878453,86.41436464
680739,25,5.785714286,3.214285714,3.857142857,3.214285714,10.28571429,1.928571429,0.280701754,1.5,0.270833333,0.7303,0.431372549,0.156862745,0.411764705,1.047619047,0.142857142,0.045454545,6.326715524,5.312859599,88.6304721,94.53133047,93.24935622
681806,26,3.2837859,2.5540557,9.121627499,3.83108355,6.75000435,1.4594604,0.207865169,1.175676433,0.241666667,0.8368,0.299212598,0.173228346,0.527559055,0.567164179,0.119402985,0.052631578,4.531349643,3.870392209,102.7825183,96.4900978,97.48435208
681810,26,5.625,7.875,5.0625,2.8125,10.6875,1.6875,0.292307692,1.5,0.301886792,0.7071,0.37735849,0.16981132,0.452830188,0.833333333,0.125,0.1,5.36242981,4.873533338,101.7842697,101.9247191,102.7973783
682051,26,3.566030934,2.547164953,9.679226821,5.603762897,7.641494859,1.018865981,0.227272727,1.471695306,0.288888889,0.8264,0.319148936,0.191489361,0.489361702,0.652173913,0.086956521,0,4.470917784,4.356100289,88.87152104,95.17993528,92.41100324
682171,28,3.074259051,4.00990311,9.891094339,2.272278429,6.28218154,0.935644059,0.191836735,0.950495552,0.243902439,0.7651,0.34117647,0.176470588,0.482352941,0.707317073,0.085365853,0.034482758,3.11242981,2.966253752,118.7679421,101.811789,109.5559462
666374,24,2.347823507,5.282602891,12.61955135,4.695647014,6.456514645,0,0.2,1.239129073,0.328358209,0.7949,0.469696969,0.212121212,0.318181818,1.476190476,0,0.161290322,1.971126716,3.000882137,128.465625,94.53841912,108.0145221
666974,28,11.4999805,2.999994914,10.4999822,7.999986437,12.99997796,1.499997457,0.325,2.333329377,0.410714286,0.5155,0.491525423,0.237288135,0.27118644,1.8125,0.1875,0.034482758,5.779091955,4.809747436,65.79428889,98.77950937,89.18718861
669467,23,2.347824696,4.360245864,5.534158213,4.024842336,8.720491729,0.503105292,0.253658537,1.416148229,0.289940828,0.8496,0.664705882,0.170588235,0.164705882,4.035714285,0.107142857,0.044247787,3.95093863,3.915414892,86.9009009,96.49493243,94.00056306
663773,25,9.310341766,13.96551265,3.724136706,3.724136706,10.24137594,2.79310253,0.275,1.551723628,0.242424242,0.463,0.457142857,0.228571428,0.314285714,1.454545454,0.272727272,0,7.560704209,5.319069986,93.17164948,102.1654639,98.94690722
675911,23,2.219181155,3.328771733,13.68495046,4.068498785,5.178089362,0,0.166666667,1.027398683,0.29787234,0.76,0.319148936,0.234042553,0.44680851,0.714285714,0,0,1.427495969,2.42335462,149.000495,102.8497525,114.0858911
617228,34,3.730260817,5.328944025,7.1052587,4.796049622,7.993416037,0.71052587,0.231958763,1.42105174,0.273333333,0.738,0.5,0.190789473,0.309210526,1.617021276,0.085106382,0.092105263,4.158481785,4.561460529,104.1320958,91.97341317,93.42263473
663158,31,2.265732755,5.097898698,11.51747484,3.965032321,5.475520824,0.755244252,0.174698795,1.048950349,0.247524752,0.8471,0.432692307,0.221153846,0.346153846,1.25,0.111111111,0.044444444,3.217324845,2.990371894,117.098375,99.9965,104.8405
488984,36,6.845060677,6.084498379,7.605622974,1.901405743,10.64787216,2.281686892,0.282828283,1.394364212,0.301369863,0.5639,0.46835443,0.126582278,0.405063291,1.15625,0.1875,0.081081081,5.74799408,4.022361945,82.80435967,105.3395095,100.5277929
456713,37,9.580676403,0.870970582,8.709705821,5.225823493,9.580676403,4.354852911,0.261904762,1.645166655,0.222222222,0.6,0.28125,0.34375,0.375,0.75,0.416666666,0.111111111,9.351833958,4.85482669,115.0083333,95.15260417,98.63489583
493603,37,3.210809156,2.481079802,9.048643984,4.232430251,6.713510053,1.021621095,0.205357143,1.216215589,0.251612903,0.806,0.5625,0.1375,0.3,1.875,0.145833333,0.055555555,4.519904095,4.037139088,100.0912109,94.76328125,95.71875
425844,39,5.558840057,2.382360024,7.147080073,1.588240016,10.32356011,1.588240016,0.276595745,1.323533347,0.305555556,0.6818,0.368421052,0.315789473,0.315789473,1.166666666,0.166666666,0.142857142,4.755044343,4.064788985,89.4515625,102.078125,100.1333333
446372,37,9.450023882,6.750017059,5.400013647,2.025005118,15.52503924,4.050010235,0.37704918,1.950004928,0.361702128,0.6989,0.283018867,0.207547169,0.509433962,0.555555555,0.222222222,0.133333333,8.805053909,5.354553385,97.45,108.7022727,106.5259091
445276,35,3.62686309,1.813431545,10.47760448,3.425370697,8.059695756,1.00746197,0.236686391,1.276118495,0.3125,0.7308,0.226086956,0.208695652,0.565217391,0.4,0.076923076,0.038461538,3.65802467,3.862383241,119.8425798,103.3079057,111.2718447
544727,33,6.394719831,2.131573277,6.394719831,9.236817533,9.236817533,1.421048851,0.26,2.052626118,0.282051282,0.6198,0.525,0.15,0.325,1.615384615,0.153846153,0.047619047,7.202397803,6.784423637,86.25039062,89.36132813,88.10976563
445926,39,1.670104735,5.288664993,10.02062841,3.06185868,6.958769728,0.556701578,0.204918033,1.113403157,0.273809524,0.7955,0.529411764,0.223529411,0.247058823,2.142857142,0.095238095,0.177777777,3.038544824,3.30300367,101.2480695,100.7432432,96.43629344
518489,35,3.016758169,3.469271895,8.446922874,2.865920261,6.335192155,0.452513725,0.194444444,1.022345824,0.248407643,0.6689,0.4375,0.2125,0.35,1.25,0.053571428,0.085714285,3.137721509,3.830996919,106.0765978,105.2829144,106.0667265
623211,33,4.14204321,4.295452218,9.971585506,4.755679241,8.130677412,0.767045039,0.238738739,1.431817406,0.315789474,0.7407,0.519480519,0.188311688,0.292207792,1.777777777,0.111111111,0.125,3.936857695,4.05581482,90.74090909,101.7086957,98.18537549
543507,33,3.278569195,2.699998161,7.714280459,5.592853333,6.749995402,0.771428046,0.202312139,1.371427637,0.240310078,0.7492,0.307692307,0.238461538,0.453846153,0.677966101,0.06779661,0.025,4.712181747,5.300246048,94.40579897,97.44561856,98.17551546
542585,34,5.308991608,5.460677083,10.61798322,3.792136863,9.556184895,1.516854745,0.265822785,1.483146862,0.337579618,0.6835,0.43902439,0.170731707,0.390243902,1.125,0.15625,0.069444444,4.603355212,3.732261771,105.6139896,96.46103627,97.4146114
518886,35,3.260869565,2.608695652,12.26086957,3.652173913,5.739130435,1.304347826,0.178861789,1.043478261,0.23943662,0.7742,0.335526315,0.210526315,0.453947368,0.739130434,0.144927536,0.019607843,3.80576452,3.075239432,125.1951786,101.7508929,114.0858929
472610,36,4.072623529,3.620109803,7.994409149,3.620109803,8.899436599,0.905027451,0.248945148,1.391060711,0.297752809,0.732,0.615384615,0.181318681,0.203296703,3.027027027,0.162162162,0.044642857,4.294145474,3.817866329,110.0103072,97.5210109,101.6103072
453178,38,7.163280084,1.653064635,11.57145244,3.857150815,8.816344719,2.20408618,0.242424242,1.40816617,0.292682927,0.5155,0.333333333,0.155555555,0.511111111,0.652173913,0.173913043,0.066666666,5.520350679,3.655509157,83.11661342,98.26932907,92.28338658
519151,34,3.581634605,1.377551771,10.19388311,2.204082834,7.438779564,1.102041417,0.215139442,1.071429155,0.272189349,0.6355,0.548022598,0.146892655,0.305084745,1.796296296,0.148148148,0.082474226,3.362182798,2.988694747,155.6273438,102.0398437,117.0853516
518585,33,5,2.142857143,12.85714286,3.857142857,7.285714286,0.857142857,0.213389121,1.238095238,0.314685315,0.6006,0.319727891,0.183673469,0.496598639,0.643835616,0.08219178,0.106382978,3.016944645,3.128060272,93.84647619,93.526,97.96114286
453268,38,4.56081375,3.46621845,8.574329849,8.939194949,6.38513925,0.91216275,0.2,1.7027038,0.243902439,0.7294,0.3671875,0.1796875,0.453125,0.810344827,0.086206896,0.042553191,6.133420116,6.297581015,92.47470141,87.77513572,87.41509229
543351,35,2.123593094,4.247186187,8.191001932,2.730333977,5.460667955,1.213481768,0.169811321,0.910111326,0.186666667,0.8929,0.435897435,0.141025641,0.423076923,1.03030303,0.121212121,0,4.198859035,3.886771763,100.2081448,101.35181,97.8581448
543521,36,4.421052632,7.421052632,7.105263158,3.157894737,10.10526316,0.789473684,0.277056277,1.473684211,0.325966851,0.7037,0.436464088,0.259668508,0.303867403,1.436363636,0.09090909,0.037974683,4.079601286,4.44334362,112.3768267,100.3866388,101.0506263
542914,35,4.95,2.25,8.55,4.05,8.55,1.35,0.240506329,1.4,0.280701754,0.6723,0.383333333,0.233333333,0.383333333,1,0.130434782,0,4.655039883,4.395355354,105.3182099,99.55925926,101.104321
543766,35,4.13868325,4.13868325,7.883206191,3.350362631,7.686126036,0.591240464,0.233532934,1.226276519,0.290322581,0.7093,0.401574803,0.188976377,0.409448818,0.98076923,0.057692307,0.098039215,3.868178142,4.302658897,105.2145995,98.33914729,97.95697674
502085,38,3.030613808,2.617348289,10.7449035,3.443879327,7.301024174,0.964286212,0.219917012,1.193878167,0.294871795,0.7444,0.43125,0.15,0.41875,1.029850746,0.104477611,0.057971014,3.545856359,3.439275464,124.9117944,97.37201783,105.0785049
489446,36,3.281769685,5.370168575,11.93370795,5.519339925,5.220997226,1.342542144,0.16509434,1.193370795,0.211382114,0.854,0.364341085,0.170542635,0.465116279,0.783333333,0.15,0.021276595,4.630731215,3.903877808,104.4393939,94.17945076,91.24195076
523260,35,4.118647596,3.203392575,13.72882532,4.118647596,6.635598905,0.686441266,0.195945946,1.194916278,0.305882353,0.6027,0.579545454,0.181818181,0.238636363,2.428571428,0.142857142,0.098039215,2.72114112,2.794983556,111.1692586,98.92746127,104.7159046
502202,35,4.95,5.4,7.65,4.95,6.75,1.35,0.208333333,1.3,0.230769231,0.7018,0.436363636,0.2,0.363636363,1.2,0.15,0.041666666,5.305039883,4.910193014,86.56597633,98.30710059,96.17189349
543901,32,3.139542265,5.023267623,4.39535917,0.627908453,10.6744437,1.255816906,0.293103448,1.255816906,0.306122449,0.8642,0.46,0.22,0.32,1.4375,0.125,0.086956521,4.510856788,4.461102489,78.58516484,102.3978022,93.37362637
571946,32,1.756097561,6.585365854,9,4.170731707,3.951219512,0.658536585,0.130434783,0.902439024,0.159574468,0.8908,0.385416666,0.166666666,0.447916666,0.860465116,0.069767441,0,3.742844761,4.159428336,110.9332303,98.98299845,101.4126739
572193,35,7.593754526,4.218752515,9.281255532,3.375002012,15.18750905,2.531251509,0.36,2.062501229,0.416666667,0.6731,0.459459459,0.135135135,0.405405405,1.133333333,0.2,0,6.817542006,4.24180498,93.28869328,93.97626134,92.16671506
541640,33,6.166666667,3.833333333,6.166666667,1.833333333,12.33333333,1.666666667,0.32034632,1.574074074,0.347826087,0.64,0.416666666,0.213541666,0.369791666,1.126760563,0.14084507,0.05,5.125410253,4.487929167,95.85507585,103.3593932,99.40880147
543859,33,4.275,6.525,8.4375,2.5875,7.2,1.4625,0.213333333,1.0875,0.240566038,0.678,0.382882882,0.184684684,0.432432432,0.885416666,0.135416666,0.023529411,4.430039883,3.87072328,108.7737334,103.5028839,102.6062354
571479,31,5.10810113,4.378372397,9.121609161,4.378372397,9.121609161,1.459457466,0.247524752,1.499997951,0.291666667,0.7006,0.328947368,0.22368421,0.447368421,0.735294117,0.117647058,0.08,4.795578319,4.467785167,101.2809211,95.76842105,94.85
596271,35,6.585373972,2.963418287,6.585373972,3.292686986,10.53659836,2.30488089,0.290909091,1.53658726,0.301204819,0.7018,0.325842696,0.146067415,0.528089887,0.617021276,0.14893617,0.172413793,6.437970636,5.052565533,87.13288591,101.1116331,97.20536913
594943,34,7.941176471,1.588235294,9,4.764705882,11.64705882,2.647058824,0.309859155,1.823529412,0.346938776,0.68,0.358490566,0.301886792,0.339622641,1.055555555,0.277777777,0,6.843275177,4.575048851,87.67465753,104.2708904,94.37979452
592454,33,2.655735629,3.319669536,10.62294252,4.204914746,5.754093863,1.106556512,0.179310345,1.106556512,0.22826087,0.8205,0.489583333,0.145833333,0.364583333,1.342857142,0.142857142,0.021276595,3.968154079,3.669204882,98.45810219,96.49854015,96.00583942
592426,31,2.970002832,4.050003862,11.61001107,4.050003862,7.020006695,0.810000772,0.204724409,1.230001173,0.283950617,0.7407,0.506024096,0.156626506,0.337349397,1.5,0.107142857,0.119047619,3.285039911,3.404739501,109.0681905,94.57561905,101.8638095
593576,34,1.712196014,5.663417585,10.1414687,4.082928957,5.400002814,0.9219517,0.171548117,1.053659086,0.219354839,0.9049,0.318471337,0.165605095,0.515923566,0.61728395,0.086419753,0.06,3.825771887,3.889796564,99.47399267,98.83168498,96.50265568
455119,37,1.051948703,3.15584611,8.064940059,1.402598271,7.889615275,0.350649568,0.235602094,1.032468172,0.300699301,0.9363,0.51048951,0.279720279,0.209790209,2.433333333,0.066666666,0.05479452,2.436857558,3.083124809,107.8004161,114.1278779,110.5617198
592094,31,2.981596836,4.638039523,11.42945454,3.312885374,5.797549404,1.159509881,0.18134715,1.012270531,0.239316239,0.7934,0.414634146,0.186991869,0.398373983,1.040816326,0.142857142,0.039215686,3.991236632,3.188399667,123.861547,94.05005525,102.198232
543518,33,4.897058824,3.176470588,11.11764706,3.838235294,7.808823529,1.852941176,0.22605364,1.294117647,0.27607362,0.7102,0.485714285,0.194285714,0.32,1.517857142,0.25,0.058823529,4.828569294,3.460799241,90.53204698,100.0756711,98.54555369
554340,32,4.090909091,4.090909091,10.77272727,2.045454545,9.136363636,1.090909091,0.256704981,1.242424242,0.33908046,0.6901,0.455056179,0.247191011,0.297752808,1.528301886,0.150943396,0.111111111,3.391403519,2.992422238,111.8461818,100.7437273,104.508
593619,31,3.566030934,3.566030934,7.132061868,6.113195887,6.622628878,1.018865981,0.209677419,1.415091641,0.239130435,0.7759,0.458333333,0.145833333,0.395833333,1.157894736,0.105263157,0.045454545,5.349375511,5.559693348,113.1751572,98.10471698,99.48238994
607067,32,2.454545455,4.090909091,5.727272727,4.909090909,7.363636364,0.818181818,0.230769231,1.363636364,0.258064516,0.8904,0.59375,0.15625,0.25,2.375,0.125,0.105263157,5.073221701,5.086529458,93.66213018,104.0414201,95.75621302
606930,33,5.926814655,2.634139847,5.268279693,1.975604885,11.85362931,0.658534962,0.315789474,1.536581577,0.354166667,0.534,0.428571428,0.142857142,0.428571428,1,0.047619047,0.095238095,3.913574844,4.842370965,101.6211538,102.4807692,103.4331731
607359,35,5.108122064,3.648658617,5.108122064,4.378390341,9.486512405,2.18919517,0.265306122,1.54054475,0.256410256,0.8108,0.238095238,0.19047619,0.571428571,0.416666666,0.125,0.2,6.741535895,6.231563663,95.22585366,94.45707317,90.17756098
607259,32,4.12315054,5.85221367,9.177335073,2.926106835,9.443344785,1.064038849,0.267924528,1.374383513,0.335106383,0.7311,0.539682539,0.195767195,0.264550264,2.04,0.16,0.078431372,3.860950894,3.525529237,92.14146789,102.9761468,102.0999083
606160,32,5.079210607,5.613864355,10.55941152,3.876239673,9.891094339,1.470297807,0.278195489,1.529703779,0.357954545,0.7285,0.411764705,0.203208556,0.385026737,1.069444444,0.152777777,0.116883116,4.458010816,3.755943637,105.67128,105.45568,106.75464
606965,32,4.464564247,5.952752329,8.929128494,2.338581272,7.653538709,1.275589785,0.223602484,1.110235554,0.265486726,0.6061,0.393162393,0.196581196,0.41025641,0.958333333,0.125,0.02173913,3.963700874,3.630647182,89.44708211,98.44623871,103.4004679
